site_no,facility_id,generator_id,registration_no,full_address,street_address,city,zipcode,stack_height,generation_budget_mw,generation_budget_method,generation_budget_source_id,pm25_budget_lb_per_hour,pm25_budget_method,pm25_budget_source_id,pm25_lb_per_mwh,pm25_factor_method,pm25_factor_source_id,observed_capacity_mw,observed_pm25_budget_lb_per_hour,observed_pm25_lb_per_mwh,imputation_tier,is_assumption,is_upper_bound,source_url,local_pdf_path,notes,generation_budget_mwh,lon,lat,geocode_match,geocode_match_type,geocode_address,matrix_index,region_id
VA_DEQ_74049_SITE_01,deq_va_deq_74049_site_01,deq_va_deq_74049_site_01_gensets,74049,"21271 Smith Switch Road Ashburn, Virginia 20147",21271 Smith Switch Road,Ashburn,20147,15m,92.1828947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.32191780822,permit_extracted_pm25_budget,deq_permit_74049,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.32191780822,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74049-9_Amazon_Data_Services,_Inc._IAD_50_IAD_60_IAD-71_IAD-78_IAD-79_IAD-80.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,92.1828947367,-77.459415732235,39.027018853162,True,Exact,"21271 SMITH SWITCH RD, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74049_SITE_02,deq_va_deq_74049_site_02,deq_va_deq_74049_site_02_gensets,74049,"21267 Smith Switch Road Ashburn, Virginia 20147",21267 Smith Switch Road,Ashburn,20147,15m,92.1828947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.32191780822,permit_extracted_pm25_budget,deq_permit_74049,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.32191780822,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74049-9_Amazon_Data_Services,_Inc._IAD_50_IAD_60_IAD-71_IAD-78_IAD-79_IAD-80.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,92.1828947367,-77.459028590443,39.027038849298,True,Exact,"21267 SMITH SWITCH RD, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74049_SITE_03,deq_va_deq_74049_site_03,deq_va_deq_74049_site_03_gensets,74049,"21263 Smith Switch Road Ashburn, Virginia 20147",21263 Smith Switch Road,Ashburn,20147,15m,92.1828947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.32191780822,permit_extracted_pm25_budget,deq_permit_74049,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.32191780822,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74049-9_Amazon_Data_Services,_Inc._IAD_50_IAD_60_IAD-71_IAD-78_IAD-79_IAD-80.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,92.1828947367,-77.458978823291,39.02703977091,True,Exact,"21263 SMITH SWITCH RD, ASHBURN, VA, 20147",3676,area_pop_003676
VA_DEQ_74049_SITE_04,deq_va_deq_74049_site_04,deq_va_deq_74049_site_04_gensets,74049,"44862 Interconnection Plaza Ashburn, Virginia 20147",44862 Interconnection Plaza,Ashburn,20147,15m,92.1828947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.32191780822,permit_extracted_pm25_budget,deq_permit_74049,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.32191780822,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74049-9_Amazon_Data_Services,_Inc._IAD_50_IAD_60_IAD-71_IAD-78_IAD-79_IAD-80.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,92.1828947367,-77.4795846,39.041507,True,zip_centroid_approx,ZCTA centroid 20147,3723,area_pop_003723
VA_DEQ_74049_SITE_05,deq_va_deq_74049_site_05,deq_va_deq_74049_site_05_gensets,74049,"44858 Interconnection Plaza Ashburn, Virginia 20147",44858 Interconnection Plaza,Ashburn,20147,15m,92.1828947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.32191780822,permit_extracted_pm25_budget,deq_permit_74049,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.32191780822,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74049-9_Amazon_Data_Services,_Inc._IAD_50_IAD_60_IAD-71_IAD-78_IAD-79_IAD-80.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,92.1828947367,-77.4795846,39.041507,True,zip_centroid_approx,ZCTA centroid 20147,3723,area_pop_003723
VA_DEQ_74049_SITE_06,deq_va_deq_74049_site_06,deq_va_deq_74049_site_06_gensets,74049,"44854 Interconnection Plaza Ashburn, Virginia 20147",44854 Interconnection Plaza,Ashburn,20147,15m,92.1828947367,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,1.32191780822,permit_extracted_pm25_budget,deq_permit_74049,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,1.32191780822,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74049-9_Amazon_Data_Services,_Inc._IAD_50_IAD_60_IAD-71_IAD-78_IAD-79_IAD-80.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,92.1828947367,-77.4795846,39.041507,True,zip_centroid_approx,ZCTA centroid 20147,3723,area_pop_003723
VA_DEQ_74051_SITE_01,deq_va_deq_74051_site_01,deq_va_deq_74051_site_01_gensets,74051,15030 Conference Center Drive Chantilly VA 20151,15030 Conference Center Drive,Chantilly,20151,15m,57.1565789472,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.819634703196,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74051-2_Captone_Mission_Ridge,_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,57.1565789472,-77.463757668245,38.87892022577,True,Exact,"15030 CONFERENCE CENTER DR, CHANTILLY, VA, 20151",3076,area_pop_003076
VA_DEQ_74052_SITE_01,deq_va_deq_74052_site_01,deq_va_deq_74052_site_01_gensets,74052,"15395 John Marshall Hwy Haymarket, Virginia 20169",15395 John Marshall Hwy,Haymarket,20169,15m,38.0513157894,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.545662100457,permit_extracted_pm25_budget,deq_permit_74052,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.545662100457,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74052-9_Amazon_Data_Services,_Inc._IAD-55_IAD-64_IAD-84.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,38.0513157894,-77.646262,38.8716842,True,zip_centroid_approx,ZCTA centroid 20169,3038,area_pop_003038
VA_DEQ_74052_SITE_02,deq_va_deq_74052_site_02,deq_va_deq_74052_site_02_gensets,74052,"15465 John Marshall Hwy Haymarket, Virginia 20169",15465 John Marshall Hwy,Haymarket,20169,15m,38.0513157894,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.545662100457,permit_extracted_pm25_budget,deq_permit_74052,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.545662100457,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74052-9_Amazon_Data_Services,_Inc._IAD-55_IAD-64_IAD-84.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,38.0513157894,-77.651889703666,38.819574315726,True,Exact,"15465 JOHN MARSHALL HWY, HAYMARKET, VA, 20169",2851,area_pop_002851
VA_DEQ_74052_SITE_03,deq_va_deq_74052_site_03,deq_va_deq_74052_site_03_gensets,74052,"15455 John Marshall Hwy Haymarket, Virginia 20169",15455 John Marshall Hwy,Haymarket,20169,15m,38.0513157894,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.545662100457,permit_extracted_pm25_budget,deq_permit_74052,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.545662100457,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74052-9_Amazon_Data_Services,_Inc._IAD-55_IAD-64_IAD-84.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,38.0513157894,-77.651584250135,38.819460740472,True,Exact,"15455 JOHN MARSHALL HWY, HAYMARKET, VA, 20169",2851,area_pop_002851
VA_DEQ_74052_SITE_04,deq_va_deq_74052_site_04,deq_va_deq_74052_site_04_gensets,74052,"15454 John Marshall Hwy Haymarket, Virginia 20169",15454 John Marshall Hwy,Haymarket,20169,15m,38.0513157894,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.545662100457,permit_extracted_pm25_budget,deq_permit_74052,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.545662100457,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74052-9_Amazon_Data_Services,_Inc._IAD-55_IAD-64_IAD-84.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,38.0513157894,-77.648220670032,38.818040082664,True,Exact,"15454 JOHN MARSHALL HWY, HAYMARKET, VA, 20169",2851,area_pop_002851
VA_DEQ_74060_SITE_01,deq_va_deq_74060_site_01,deq_va_deq_74060_site_01_gensets,74060,7681 Boston Blvd Springfield VA 22153,7681 Boston Blvd,Springfield,22153,15m,56.0421052631,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.803652968037,imputed_city_median_pm25_budget,city_median_pm25_budget,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,data/raw/deq/pdfs/74060-2_U.S._Customs_and_Border_Protection.pdf,At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,56.0421052631,-77.208332363572,38.738484079703,True,Exact,"7681 BOSTON BLVD, SPRINGFIELD, VA, 22153",2640,area_pop_002640
VA_DEQ_74063_SITE_01,deq_va_deq_74063_site_01,deq_va_deq_74063_site_01_gensets,74063,"45220 Prologis Plaza Sterling, Virginia 20166",45220 Prologis Plaza,Sterling,20166,15m,1.43289473684,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.0205479452055,permit_extracted_pm25_budget,deq_permit_74063,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.0205479452055,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74063-4_Amazon_Data_Services,_Inc._IAD-51_IAD-56_IAD-88_IAD-89.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1.43289473684,-77.437923628401,38.988310046978,True,Exact,"45220 PROLOGIS PLZ, STERLING, VA, 20166",3529,area_pop_003529
VA_DEQ_74063_SITE_02,deq_va_deq_74063_site_02,deq_va_deq_74063_site_02_gensets,74063,"45210 Prologis Plaza Sterling, Virginia 20166",45210 Prologis Plaza,Sterling,20166,15m,1.43289473684,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.0205479452055,permit_extracted_pm25_budget,deq_permit_74063,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.0205479452055,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74063-4_Amazon_Data_Services,_Inc._IAD-51_IAD-56_IAD-88_IAD-89.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1.43289473684,-77.438008198754,38.988341458831,True,Exact,"45210 PROLOGIS PLZ, STERLING, VA, 20166",3529,area_pop_003529
VA_DEQ_74063_SITE_03,deq_va_deq_74063_site_03,deq_va_deq_74063_site_03_gensets,74063,"45110 Loudoun Downs Lane Sterling, Virginia 20166",45110 Loudoun Downs Lane,Sterling,20166,15m,1.43289473684,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.0205479452055,permit_extracted_pm25_budget,deq_permit_74063,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.0205479452055,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74063-4_Amazon_Data_Services,_Inc._IAD-51_IAD-56_IAD-88_IAD-89.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1.43289473684,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74063_SITE_04,deq_va_deq_74063_site_04,deq_va_deq_74063_site_04_gensets,74063,"45111 Loudoun Downs Lane Sterling, Virginia 20166",45111 Loudoun Downs Lane,Sterling,20166,15m,1.43289473684,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.0205479452055,permit_extracted_pm25_budget,deq_permit_74063,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.0205479452055,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74063-4_Amazon_Data_Services,_Inc._IAD-51_IAD-56_IAD-88_IAD-89.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1.43289473684,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74063_SITE_05,deq_va_deq_74063_site_05,deq_va_deq_74063_site_05_gensets,74063,"22574 Pacific Boulevard Sterling, Virginia 20166",22574 Pacific Boulevard,Sterling,20166,15m,1.43289473684,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.0205479452055,permit_extracted_pm25_budget,deq_permit_74063,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.0205479452055,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74063-4_Amazon_Data_Services,_Inc._IAD-51_IAD-56_IAD-88_IAD-89.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1.43289473684,-77.4637354,38.971441,True,zip_centroid_approx,ZCTA centroid 20166,3528,area_pop_003528
VA_DEQ_74063_SITE_06,deq_va_deq_74063_site_06,deq_va_deq_74063_site_06_gensets,74063,"22750 Pacific Boulevard Sterling, Virginia 20166",22750 Pacific Boulevard,Sterling,20166,15m,1.43289473684,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.0205479452055,permit_extracted_pm25_budget,deq_permit_74063,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.0205479452055,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74063-4_Amazon_Data_Services,_Inc._IAD-51_IAD-56_IAD-88_IAD-89.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,1.43289473684,-77.436471250008,38.989373293984,True,Exact,"22750 PACIFIC BLVD, STERLING, VA, 20166",3529,area_pop_003529
VA_DEQ_74064_SITE_01,deq_va_deq_74064_site_01,deq_va_deq_74064_site_01_gensets,74064,"22745 Relocation Dr Sterling, Virginia 20166",22745 Relocation Dr,Sterling,20166,15m,28.5910263157,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.41,permit_extracted_pm25_budget,deq_permit_74064,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.41,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74064-1_Amazon_Data_Services,_Inc._IAD-57_IAD-58.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,28.5910263157,-77.439965474899,38.987830270951,True,Exact,"22745 RELOCATION DR, STERLING, VA, 20166",3529,area_pop_003529
VA_DEQ_74074_SITE_01,deq_va_deq_74074_site_01,deq_va_deq_74074_site_01_gensets,74074,14901 Conference Center Drive Chantilly VA 20151,14901 Conference Center Drive,Chantilly,20151,15m,9.71184210526,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.139269406393,permit_extracted_pm25_budget,deq_permit_74074,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.139269406393,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74074-6_Corporate_Office_Properties,_L.P._-_Park_Center.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,9.71184210526,-77.4445453,38.8958603,True,zip_centroid_approx,ZCTA centroid 20151,3179,area_pop_003179
VA_DEQ_74079_SITE_01,deq_va_deq_74079_site_01,deq_va_deq_74079_site_01_gensets,74079,22080 Pacific Boulevard Sterling Virginia 20166,22080 Pacific Boulevard,Sterling,20166,15m,36.2999999999,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.520547945205,permit_extracted_pm25_budget,deq_permit_74079,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.520547945205,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74079-5_SI_NVA01_ABS,_LLC.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,36.2999999999,-77.443629897875,39.005136325124,True,Exact,"22080 PACIFIC BLVD, STERLING, VA, 20166",3606,area_pop_003606
VA_DEQ_74080_SITE_01,deq_va_deq_74080_site_01,deq_va_deq_74080_site_01_gensets,74080,"43736 Clubber Lane Chantilly, Virginia 20152",43736 Clubber Lane,Chantilly,20152,15m,57.1565789472,imputed_from_pm25_budget_divided_by_pm25_factor,pm25_budget_and_factor,0.819634703196,permit_extracted_pm25_budget,deq_permit_74080,0.0143401637798,imputed_global_median_observed_pm25_lb_per_mwh,deq_emission_factors_observed_median,,0.819634703196,,4,True,True,https://www.deq.virginia.gov/news-info/shortcuts/permits/air/issued-air-permits-for-data-centers,"data/raw/deq/pdfs/74080-8_Amazon_Data_Services,_Inc._IAD-61_IAD-63_IAD-65_IAD-86_IAD-155_IAD-600_IAD-018.pdf",At least one headline value is imputed from global observed medians for smoke/central baseline coverage.,57.1565789472,-77.5191754,38.8998474,True,zip_centroid_approx,ZCTA centroid 20152,3176,area_pop_003176
